date,admin1,commodity,unit,priceflag,pricetype,currency,price
2019-07-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13737.24
2019-08-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13743.53
2019-09-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13749.82
2019-10-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13756.12
2019-11-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13762.41
2019-12-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13768.71
2020-01-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13775.0
2020-02-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13849.0
2020-03-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13862.0
2020-04-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13862.0
2020-05-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13852.0
2020-06-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13627.0
2020-07-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13508.0
2020-08-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13461.0
2020-09-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13338.0
2020-10-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13314.0
2020-11-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13310.0
2020-12-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13376.0
2021-01-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13486.0
2021-02-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13538.0
2021-03-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13499.0
2021-04-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13525.0
2021-05-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13525.0
2021-06-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13536.0
2021-07-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13533.0
2021-08-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13466.0
2021-09-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13282.0
2021-10-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13203.0
2021-11-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13188.0
2021-12-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13203.0
2022-01-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13174.0
2022-02-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13188.0
2022-03-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13203.0
2022-04-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13253.0
2022-05-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13259.0
2022-06-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13232.0
2022-07-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13267.0
2022-08-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,13435.0
2022-09-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14063.0
2022-10-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14907.0
2022-11-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14929.0
2022-12-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,15034.0
2023-01-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,15075.0
2023-02-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,15050.0
2023-03-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14958.0
2023-04-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14842.0
2023-05-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14787.0
2023-06-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14786.0
2023-07-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14772.0
2023-08-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,14781.0
2023-09-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,15629.0
2023-10-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,16097.0
2023-11-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,16312.0
2023-12-15,SUMATERA BARAT,Rice,KG,aggregate,Retail,IDR,16312.0
2016-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10950.0
2016-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10951.0
2016-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10952.0
2016-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10982.0
2016-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10581.0
2016-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10605.0
2017-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10596.67
2017-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10588.33
2017-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10580.0
2017-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10610.76
2017-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10641.53
2017-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10672.29
2017-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10703.06
2017-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10733.82
2017-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10764.59
2017-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10795.35
2017-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10826.12
2017-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10856.88
2018-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10887.65
2018-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10918.41
2018-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10949.18
2018-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,10979.94
2018-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11010.71
2018-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11041.47
2018-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11072.24
2018-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11103.0
2018-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11133.76
2018-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11164.53
2018-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11195.29
2018-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11226.06
2019-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11256.82
2019-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11287.59
2019-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11318.35
2019-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11349.12
2019-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11379.88
2019-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11410.65
2019-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11441.41
2019-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11472.18
2019-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11502.94
2019-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11533.71
2019-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11564.47
2019-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11595.24
2020-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11626.0
2020-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11586.0
2020-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11472.0
2020-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11467.0
2020-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11467.0
2020-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11467.0
2020-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11791.0
2020-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12017.0
2020-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11676.0
2020-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11626.0
2020-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11633.0
2020-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11573.0
2021-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11502.0
2021-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11483.0
2021-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11415.0
2021-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11356.0
2021-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11446.0
2021-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11496.0
2021-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11316.0
2021-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11289.0
2021-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11300.0
2021-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11284.0
2021-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11283.0
2021-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11393.0
2022-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11475.0
2022-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11478.0
2022-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11352.0
2022-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11736.0
2022-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11333.0
2022-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11333.0
2022-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11340.0
2022-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,11602.0
2022-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12075.0
2022-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12243.0
2022-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12338.0
2022-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12395.0
2023-01-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12495.0
2023-02-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12617.0
2023-03-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12659.0
2023-04-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,12800.0
2023-05-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,13057.0
2023-06-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,13251.0
2023-07-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,13310.0
2023-08-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,13577.0
2023-09-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,14137.0
2023-10-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,14558.0
2023-11-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,14567.0
2023-12-15,SUMATERA SELATAN,Rice,KG,aggregate,Retail,IDR,14567.0
2016-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,9846.0
2016-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10175.0
2016-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10410.0
2016-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10419.0
2016-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10506.0
2016-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10565.0
2017-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10565.33
2017-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10565.67
2017-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10566.0
2017-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10578.85
2017-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10591.71
2017-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10604.56
2017-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10617.41
2017-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10630.26
2017-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10643.12
2017-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10655.97
2017-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10668.82
2017-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10681.68
2018-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10694.53
2018-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10707.38
2018-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10720.24
2018-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10733.09
2018-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10745.94
2018-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10758.79
2018-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10771.65
2018-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10784.5
2018-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10797.35
2018-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10810.21
2018-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10823.06
2018-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10835.91
2019-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10848.76
2019-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10861.62
2019-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10874.47
2019-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10887.32
2019-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10900.18
2019-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10913.03
2019-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10925.88
2019-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10938.74
2019-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10951.59
2019-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10964.44
2019-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10977.29
2019-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10990.15
2020-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11003.0
2020-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10984.0
2020-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10965.0
2020-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10955.0
2020-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10952.0
2020-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10967.0
2020-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11005.0
2020-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11010.0
2020-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10993.0
2020-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10992.0
2020-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10991.0
2020-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10972.0
2021-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10958.0
2021-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,10944.0
2021-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11149.0
2021-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11164.0
2021-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11160.0
2021-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11132.0
2021-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11121.0
2021-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11145.0
2021-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11102.0
2021-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11068.0
2021-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11022.0
2021-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11059.0
2022-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11155.0
2022-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11213.0
2022-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11218.0
2022-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11224.0
2022-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11226.0
2022-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11221.0
2022-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11212.0
2022-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11275.0
2022-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11478.0
2022-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11588.0
2022-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11628.0
2022-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,11742.0
2023-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12073.0
2023-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12529.0
2023-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12416.0
2023-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12428.0
2023-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12464.0
2023-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12442.0
2023-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12440.0
2023-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12574.0
2023-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,12988.0
2023-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,13141.0
2023-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,13181.0
2023-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,13645.5
2024-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14110.0
2024-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15020.0
2024-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14580.0
2024-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14880.0
2024-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14530.0
2024-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14450.0
2024-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14450.0
2024-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14500.0
2024-09-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15160.0
2024-10-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15120.0
2024-11-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15070.0
2024-12-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15060.0
2025-01-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15200.0
2025-02-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15220.0
2025-03-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,15110.0
2025-04-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14800.0
2025-05-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14700.0
2025-06-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14400.0
2025-07-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14470.0
2025-08-15,SUMATERA UTARA,Rice,KG,aggregate,Retail,IDR,14580.0
